2017-10-29 00:00:55.794470|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |--------------------------------------------------------
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |ServerAdmin privilege key created, please use the line below
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |token=JM9aLornbAe8RGGEbvDBWgxsW+94LNkAim3sIoNd
2017-10-29 00:00:55.798387|WARNING |VirtualServer |1  |--------------------------------------------------------
2017-10-29 00:01:10.355084|INFO    |VirtualServer |1  |client (id:4) was added to servergroup 'Server Admin'(id:6) by client 'server'(id:0)
2017-10-29 03:35:55.269084|INFO    |VirtualServer |1  |servergroup 'Mayor of San andreas'(id:79) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:35:59.961501|INFO    |VirtualServer |1  |servergroup 'Mayor of San andreas'(id:79) was renamed to 'Mayor of San Andreas' by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:36:05.403873|INFO    |VirtualServer |1  |servergroup 'Doctor'(id:80) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:36:12.620691|INFO    |VirtualServer |1  |servergroup 'Taxi Driver'(id:81) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:36:33.000595|INFO    |VirtualServer |1  |servergroup 'Delivery Driver'(id:82) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:36:39.655877|INFO    |VirtualServer |1  |servergroup 'Tow Truck Driver'(id:83) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:36:51.677348|INFO    |VirtualServer |1  |servergroup 'Bus Driver'(id:84) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:36:59.373625|INFO    |VirtualServer |1  |servergroup 'Pilot'(id:85) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:37:10.726167|INFO    |VirtualServer |1  |servergroup 'Construction Worker'(id:86) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:37:14.403981|INFO    |VirtualServer |1  |servergroup 'Security'(id:87) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:37:20.399935|INFO    |VirtualServer |1  |servergroup 'Civilian'(id:88) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:37:47.643117|INFO    |VirtualServer |1  |servergroup 'Reserve Civilian'(id:89) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:37:55.413672|INFO    |VirtualServer |1  |servergroup 'Criminal'(id:90) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:38:03.188065|INFO    |VirtualServer |1  |servergroup 'FBI's Most Wanted'(id:91) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:38:12.243699|INFO    |VirtualServer |1  |servergroup '==Developers=='(id:92) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:38:21.569858|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1815735829, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'C2/C3 Certification'(id:73)
2017-10-29 03:38:32.640191|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-397408390, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Mayor of San Andreas'(id:79)
2017-10-29 03:38:37.504474|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:278659660, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Doctor'(id:80)
2017-10-29 03:38:45.784738|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-1428163009, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Taxi Driver'(id:81)
2017-10-29 03:38:59.408773|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1501844119, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Delivery Driver'(id:82)
2017-10-29 03:39:07.937053|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-383405935, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Tow Truck Driver'(id:83)
2017-10-29 03:39:13.637292|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:2003727143, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Bus Driver'(id:84)
2017-10-29 03:39:22.863928|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:2003727143, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Pilot'(id:85)
2017-10-29 03:39:28.144075|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-555922515, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Construction Worker'(id:86)
2017-10-29 03:39:32.939984|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1483396842, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Security'(id:87)
2017-10-29 03:39:36.784709|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:270108242, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Civilian'(id:88)
2017-10-29 03:39:42.136285|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1529263021, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Reserve Civilian'(id:89)
2017-10-29 03:39:45.584556|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:463254636, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Criminal'(id:90)
2017-10-29 03:39:49.623646|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:446998080, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'FBI's Most Wanted'(id:91)
2017-10-29 03:40:11.405791|INFO    |VirtualServer |1  |servergroup '*Lead Admin*'(id:9) was copied by 'Radcrazykid2 | 1-L-40'(id:4) to 'Teamspeak Dev'(id:93)
2017-10-29 03:40:15.162749|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:0, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Teamspeak Dev'(id:93)
2017-10-29 03:40:19.756426|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-1817012833, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Teamspeak Dev'(id:93)
2017-10-29 03:40:31.157862|INFO    |VirtualServer |1  |servergroup 'Script Developer'(id:94) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:40:40.999622|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:52966479, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Script Developer'(id:94)
2017-10-29 03:40:44.644099|INFO    |VirtualServer |1  |servergroup '=='(id:95) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:41:01.005419|INFO    |VirtualServer |1  |servergroup '=='(id:95) was renamed to '==Punishments==' by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:41:09.733940|INFO    |VirtualServer |1  |servergroup 'Warning One'(id:96) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:41:14.580626|INFO    |VirtualServer |1  |servergroup 'Warning Two'(id:97) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:41:22.556195|INFO    |VirtualServer |1  |servergroup 'Warning Three'(id:98) was added by 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:41:31.376516|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:656281992, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Warning One'(id:96)
2017-10-29 03:41:38.151889|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:1684894752, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Warning Two'(id:97)
2017-10-29 03:41:42.104035|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-1638472676, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Warning Three'(id:98)
2017-10-29 03:41:57.385307|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:33, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '==DOJ=='(id:42)
2017-10-29 03:42:00.735891|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:34, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Internal Affairs'(id:43)
2017-10-29 03:42:09.633368|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:35, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'FBI'(id:44)
2017-10-29 03:42:13.739813|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:36, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'USCG'(id:45)
2017-10-29 03:42:17.873575|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:37, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '==Specialized Units=='(id:46)
2017-10-29 03:42:20.930298|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:38, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Air Unit'(id:47)
2017-10-29 03:42:48.351112|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:75, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Dispatch'(id:49)
2017-10-29 03:42:52.865793|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:39, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Field Training Officer'(id:48)
2017-10-29 03:42:57.450721|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:40, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Detective Bureau'(id:50)
2017-10-29 03:43:06.473195|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:41, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'K9 Unit'(id:51)
2017-10-29 03:43:09.592383|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:42, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Tactical Support Unit'(id:52)
2017-10-29 03:43:11.472201|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:43, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Traffic Unit'(id:53)
2017-10-29 03:43:13.703683|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:45, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '==San Andreas Fire & Rescue'(id:55)
2017-10-29 03:43:18.285687|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:46, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Fire Chief'(id:56)
2017-10-29 03:43:43.101139|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:47, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Battalion Chief'(id:57)
2017-10-29 03:43:45.607975|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:48, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Fire Lieutenant'(id:58)
2017-10-29 03:43:48.216393|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:49, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Fire Fighter'(id:59)
2017-10-29 03:43:52.951712|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:50, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Fire Cadet'(id:60)
2017-10-29 03:43:56.303313|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:51, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Volunteer Fire Fighter'(id:61)
2017-10-29 03:44:04.650955|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:52, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'EMS Director'(id:62)
2017-10-29 03:44:07.898025|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:53, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'EMS Supervisor'(id:63)
2017-10-29 03:44:10.296451|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:54, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Paramedic'(id:64)
2017-10-29 03:44:12.144175|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:55, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '==Training=='(id:65)
2017-10-29 03:44:29.017158|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:56, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Firearms Qualified'(id:66)
2017-10-29 03:44:31.488806|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:57, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Tazer Qualified'(id:67)
2017-10-29 03:44:33.526895|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:58, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Firearms Training Required '(id:68)
2017-10-29 03:44:37.679316|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:59, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Firearms Suspended'(id:69)
2017-10-29 03:44:39.915552|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:60, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Driver Training Required'(id:70)
2017-10-29 03:44:51.318230|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:61, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Driver Suspended'(id:71)
2017-10-29 03:44:56.137338|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:62, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'K9 Training Required'(id:72)
2017-10-29 03:44:59.492785|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:63, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'C2/C3 Certification'(id:73)
2017-10-29 03:45:01.209504|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:64, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'C2/C3 Cert Needed'(id:74)
2017-10-29 03:45:17.409718|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:65, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Dispatch'(id:49)
2017-10-29 03:45:25.336524|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:66, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'LEO Recruit'(id:75)
2017-10-29 03:45:27.999588|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:67, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'LEO Temp.'(id:76)
2017-10-29 03:45:30.961499|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:68, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Pilot Certified'(id:77)
2017-10-29 03:45:36.217324|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:69, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup '==Civilian=='(id:78)
2017-10-29 03:45:41.943898|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:70, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Mayor of San Andreas'(id:79)
2017-10-29 03:45:46.654840|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:71, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Doctor'(id:80)
2017-10-29 03:45:49.575725|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:72, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Taxi Driver'(id:81)
2017-10-29 03:45:52.335514|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:73, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Delivery Driver'(id:82)
2017-10-29 03:46:02.311116|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:74, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Tow Truck Driver'(id:83)
2017-10-29 03:46:35.255470|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:75, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Bus Driver'(id:84)
2017-10-29 03:46:57.339415|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:75, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Pilot'(id:85)
2017-10-29 03:47:09.008377|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-602697821, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Pilot'(id:85)
2017-10-29 03:47:25.922426|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:76, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Pilot'(id:85)
2017-10-29 03:50:19.035681|INFO    |VirtualServer |1  |permission 'i_group_sort_id'(id:148) with values (value:78, negated:0, skipchannel:0) was added by 'Radcrazykid2 | 1-L-40'(id:4) to servergroup 'Construction Worker'(id:86)
2017-10-29 03:50:33.031833|INFO    |VirtualServer |1  |client (id:4) was added to servergroup '==Civilian=='(id:78) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:50:35.762257|INFO    |VirtualServer |1  |client (id:4) was added to servergroup 'Criminal'(id:90) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:50:38.815012|INFO    |VirtualServer |1  |client (id:4) was added to servergroup 'FBI's Most Wanted'(id:91) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:50:41.104049|INFO    |VirtualServer |1  |client (id:4) was removed from servergroup 'Criminal'(id:90) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:50:57.313027|INFO    |VirtualServer |1  |client (id:4) was added to servergroup '==DOJ=='(id:42) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:51:01.041536|INFO    |VirtualServer |1  |client (id:4) was added to servergroup 'Internal Affairs'(id:43) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 03:51:10.520141|INFO    |VirtualServer |1  |client (id:4) was added to servergroup 'Security'(id:87) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 04:21:50.333794|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Community Director'(id:13) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 04:21:54.177706|INFO    |VirtualServer |1  |client (id:7) was added to servergroup '==San Andreas LEO=='(id:25) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 04:21:57.427400|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'SAPD Comm.'(id:26) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 04:22:03.271192|INFO    |VirtualServer |1  |client (id:7) was added to servergroup '==Developers=='(id:92) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 04:22:06.739834|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Teamspeak Dev'(id:93) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-29 09:00:15.883323|INFO    |VirtualServer |1  |client (id:6) was added to servergroup 'K9 Unit'(id:51) by client '[1L-18] KevKilo9'(id:6)
2017-10-29 09:00:22.293564|INFO    |VirtualServer |1  |client (id:6) was added to servergroup 'Tactical Support Unit'(id:52) by client '[1L-18] KevKilo9'(id:6)
2017-10-29 09:00:34.390175|INFO    |VirtualServer |1  |client (id:6) was added to servergroup '==Specialized Units=='(id:46) by client '[1L-18] KevKilo9'(id:6)
2017-10-29 09:00:41.618772|INFO    |VirtualServer |1  |client (id:6) was added to servergroup 'Traffic Unit'(id:53) by client '[1L-18] KevKilo9'(id:6)
2017-10-29 09:00:52.304242|INFO    |VirtualServer |1  |client (id:6) was added to servergroup 'C2/C3 Certification'(id:73) by client '[1L-18] KevKilo9'(id:6)
2017-10-29 09:01:06.514233|INFO    |VirtualServer |1  |client (id:6) was added to servergroup 'Tazer Qualified'(id:67) by client '[1L-18] KevKilo9'(id:6)
2017-10-29 09:01:11.006412|INFO    |VirtualServer |1  |client (id:6) was added to servergroup 'Firearms Qualified'(id:66) by client '[1L-18] KevKilo9'(id:6)
2017-10-29 09:01:22.064008|INFO    |VirtualServer |1  |client (id:6) was added to servergroup '==Training=='(id:65) by client '[1L-18] KevKilo9'(id:6)
2017-10-30 05:21:50.870676|INFO    |PktHandler    |1  |Cleaning up connection because of 2 resends of COMMAND packet
2017-10-30 05:21:50.871642|INFO    |PktHandler    |1  |Dropping client 5 because of resend timeout
2017-10-30 05:22:45.171457|INFO    |PktHandler    |1  |Dropping client 3 because of ping timeout 19 0 0
2017-10-30 05:28:23.747686|INFO    |PktHandler    |1  |Dropping client 6 because of ping timeout 19 0 0
2017-10-30 05:39:08.672439|INFO    |PktHandler    |1  |Dropping client 7 because of ping timeout 19 0 0
2017-10-30 05:51:46.607992|INFO    |PktHandler    |1  |Dropping client 3 because of ping timeout 19 0 0
2017-10-30 05:57:40.060099|INFO    |PktHandler    |1  |Dropping client 6 because of ping timeout 19 0 0
2017-10-30 06:01:43.371632|INFO    |VirtualServer |1  |client (id:7) was added to servergroup 'Pilot Certified'(id:77) by client 'FAXES'(id:7)
2017-10-30 06:20:28.312126|INFO    |VirtualServer |1  |client (id:8) was added to servergroup '*Lead Admin*'(id:9) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-30 06:21:06.317924|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'SASD Comm.'(id:38) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:16.116728|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Senior Member'(id:20) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:29.506383|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'In-Game Admin'(id:19) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:43.995643|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Air Unit'(id:47) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:47.977158|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Field Training Officer'(id:48) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:49.436067|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Detective Bureau'(id:50) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:50.807189|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'K9 Unit'(id:51) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:51.619649|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Tactical Support Unit'(id:52) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:21:53.707566|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Traffic Unit'(id:53) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:01.531810|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Firearms Qualified'(id:66) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:02.284743|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Tazer Qualified'(id:67) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:22.643144|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'C2/C3 Certification'(id:73) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:25.945929|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Dispatch'(id:49) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:30.384359|INFO    |VirtualServer |1  |client (id:8) was added to servergroup 'Reserve Civilian'(id:89) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:34.146038|INFO    |VirtualServer |1  |client (id:8) was added to servergroup '==Civilian=='(id:78) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:38.788637|INFO    |VirtualServer |1  |client (id:8) was added to servergroup '==Training=='(id:65) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:46.482016|INFO    |VirtualServer |1  |client (id:8) was added to servergroup '==Specialized Units=='(id:46) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:22:54.189979|INFO    |VirtualServer |1  |client (id:8) was added to servergroup '==San Andreas LEO=='(id:25) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 06:39:45.411872|INFO    |PktHandler    |1  |Dropping client 5 because of ping timeout 19 0 0
2017-10-30 06:39:55.703717|INFO    |VirtualServer |1  |client (id:6) was removed from servergroup 'Traffic Unit'(id:53) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-30 06:39:56.559129|INFO    |VirtualServer |1  |client (id:8) was removed from servergroup 'Traffic Unit'(id:53) by client 'Radcrazykid2 | 1-L-40'(id:4)
2017-10-30 06:44:02.347257|INFO    |PktHandler    |1  |Dropping client 3 because of ping timeout 19 0 0
2017-10-30 07:55:11.815950|INFO    |VirtualServer |1  |client (id:9) was added to servergroup '*Lead Admin*'(id:9) by client '[1S-1] KevKilo9'(id:8)
2017-10-30 07:55:20.485875|INFO    |VirtualServer |1  |client (id:9) was added to servergroup 'In-Game Admin'(id:19) by client '[1S-1] KevKilo9'(id:8)
